"id";"loan_amnt";"funded_amnt";"term";"int_rate";"installment";"grade";"emp_title";"emp_length";"home_ownership";"annual_inc";"verification_status";"issue_d";"loan_status";"desc";"title";"zip_code";"addr_state";"dti";"delinq_2yrs";"earliest_cr_line";"fico_range_low";"fico_range_high";"inq_last_6mths";"mths_since_last_delinq";"mths_since_last_record";"open_acc";"pub_rec";"revol_bal";"revol_util";"total_acc";"initial_list_status";"out_prncp";"out_prncp_inv";"total_pymnt";"total_pymnt_inv";"total_rec_prncp";"total_rec_int";"total_rec_late_fee";"recoveries";"collection_recovery_fee";"last_pymnt_d";"last_pymnt_amnt";"next_pymnt_d";"last_credit_pull_d";"last_fico_range_high";"last_fico_range_low";"collections_12_mths_ex_med";"mths_since_last_major_derog";"policy_code";"application_type";"annual_inc_joint";"dti_joint";"verification_status_joint";"acc_now_delinq";"tot_coll_amt";"tot_cur_bal";"open_acc_6m";"open_act_il";"open_il_12m";"open_il_24m";"mths_since_rcnt_il";"total_bal_il"
561;3000;3000;" 36 months";13.58;101.93;"C";"Cook";"3 years";"RENT";35000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"967xx";"HI";20.58;0;"11-Jun";755;759;0;0;"";5;0;94;9.4;6;"f";2042.8;2042.8;1266.7;1266.7;957.2;309.5;0;0;0;"19-Feb";101.93;"19-Apr";"19-Mar";674;670;0;"";1;"Individual";"";"";"";0;0;24318;0;3;1;2;9;24224
562;30000;30000;" 60 months";18.45;769.17;"D";"Management Analyst";"10+ years";"MORTGAGE";68796;"Verified";"18-Mar";"Fully Paid";"";"Credit card refinancing";"805xx";"CO";16.27;0;"Aug-00";675;679;2;35;"";8;0;9035;95.1;22;"w";0.0;0.0;32358.69341;32358.69;30000.0;2358.69;0;0;0;"18-Sep";29343.51;"";"19-Mar";724;720;0;"35";1;"Individual";"";"";"";0;0;446054;3;4;3;6;2;27578
563;27900;27900;" 36 months";23.87;1092.7;"E";"Territory Account Manager";"10+ years";"MORTGAGE";90000;"Verified";"18-Mar";"Fully Paid";"";"Credit card refinancing";"452xx";"OH";49.96;0;"Jun-97";725;729;0;37;"";12;0;63471;94.5;23;"f";0.0;0.0;31320.61484;31320.61;27900.0;3420.61;0;0;0;"18-Oct";25894.11;"";"19-Mar";739;735;0;"";1;"Joint App";"170000";"38.29";"Verified";0;0;260181;1;3;0;1;21;49364
564;30000;30000;" 60 months";15.04;714.33;"C";"Letter Carrier";"10+ years";"MORTGAGE";110000;"Source Verified";"18-Mar";"Fully Paid";"";"Debt consolidation";"814xx";"CO";2.89;0;"9-Jan";710;714;1;28;"";10;0;1214;3.4;24;"w";0.0;0.0;33288.62158;33288.62;30000.0;3288.62;0;0;0;"19-Jan";27624.11;"";"19-Jan";669;665;0;"";1;"Joint App";"143000";"9.81";"Source Verified";0;93;16560;1;1;3;3;6;15346
565;12000;12000;" 36 months";18.45;436.55;"D";"Career Counselor";"10+ years";"MORTGAGE";82000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"856xx";"AZ";31.68;0;"May-00";680;684;3;0;"";17;0;52074;74.9;46;"f";9005.06;8986.3;4789.23;4779.25;2994.94;1794.29;0;0;0;"19-Mar";436.55;"19-Apr";"19-Mar";714;710;0;"";1;"Individual";"";"";"";0;0;382531;5;3;1;2;3;43110
566;15000;15000;" 60 months";5.31;285.21;"A";"Compliance Specialist ";"10+ years";"MORTGAGE";88400;"Not Verified";"18-Mar";"Current";"";"Credit card refinancing";"660xx";"KS";15.19;0;"Nov-00";785;789;0;0;"";18;0;26858;20.1;40;"w";12538.84;12538.84;3130.55;3130.55;2461.16;669.39;0;0;0;"19-Feb";285.21;"19-Apr";"19-Mar";814;810;0;"";1;"Individual";"";"";"";0;0;230400;1;1;1;1;5;15275
567;10000;10000;" 60 months";16.01;243.24;"C";"";"";"RENT";43500;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"277xx";"NC";7.23;0;"Apr-96";665;669;0;58;"";3;0;9163;79.7;6;"w";8708.04;8708.04;2657.85;2657.85;1291.96;1365.89;0;0;0;"19-Mar";243.24;"19-Apr";"19-Mar";679;675;0;"";1;"Individual";"";"";"";0;0;9163;0;0;0;0;145;0
568;25000;25000;" 60 months";21.85;688.35;"D";"Accounts receivable Manager";"6 years";"RENT";65000;"Not Verified";"18-Mar";"Current";"";"Debt consolidation";"113xx";"NY";16.19;0;"7-May";690;694;0;0;"";6;0;11155;98.7;9;"w";22205.91;22205.91;7511.16;7511.16;2794.09;4717.07;0;0;0;"19-Mar";688.35;"19-Apr";"19-Mar";669;665;0;"";1;"Individual";"";"";"";0;0;20207;0;1;0;0;39;9052
569;22000;22000;" 60 months";19.42;575.79;"D";"Registered Nurse";"3 years";"MORTGAGE";85000;"Verified";"18-Mar";"Current";"";"Debt consolidation";"212xx";"MD";22.9;0;"4-Apr";680;684;2;46;"77";12;1;2919;17.3;20;"w";19377.26;19377.26;6286.22;6286.22;2622.74;3663.48;0;0;0;"19-Feb";575.79;"19-Apr";"19-Mar";749;745;0;"";1;"Individual";"";"";"";0;0;69954;2;4;1;3;9;67035
570;10000;10000;" 60 months";14.07;233.05;"C";"teacher";"2 years";"RENT";24000;"Source Verified";"18-Mar";"Current";"";"Other";"544xx";"WI";38.75;0;"Jul-89";720;724;1;0;"";11;0;8147;39.7;19;"w";8592.82;8592.82;2602.62;2602.62;1407.18;1195.44;0;0;0;"19-Mar";233.05;"19-Apr";"19-Mar";724;720;0;"";1;"Individual";"";"";"";0;0;87499;1;4;0;2;17;24280
571;35000;35000;" 60 months";14.07;815.66;"C";"Division Chief";"10+ years";"MORTGAGE";110000;"Verified";"18-Mar";"Current";"";"Credit card refinancing";"957xx";"CA";34.51;0;"2-Sep";675;679;0;68;"";12;0;60026;93.1;17;"w";30271.09;30271.09;8972.26;8972.26;4728.91;4243.35;0;0;0;"19-Mar";815.66;"19-Apr";"19-Mar";729;725;0;"68";1;"Joint App";"192000";"25.01";"Verified";0;0;553758;1;4;0;3;15;122963
572;12000;12000;" 60 months";9.43;251.62;"B";"Foreman";"5 years";"MORTGAGE";50000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"932xx";"CA";16.8;0;"13-May";725;729;0;0;"";12;0;10434;22.5;18;"w";10199.86;10199.86;2755.25;2755.25;1800.14;955.11;0;0;0;"19-Feb";251.62;"19-Apr";"19-Mar";774;770;0;"";1;"Individual";"";"";"";0;0;211804;2;1;0;0;38;10040
573;12000;12000;" 36 months";17.47;430.65;"D";"Vet assistant ";"2 years";"RENT";29000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"410xx";"KY";32.86;0;"10-Sep";675;679;0;27;"";12;0;10739;54.8;13;"w";8970.39;8970.39;4713.86;4713.86;3029.61;1684.25;0;0;0;"19-Feb";430.65;"19-Apr";"19-Mar";714;710;0;"";1;"Individual";"";"";"";0;0;16097;0;4;0;0;41;5358
574;10000;10000;" 36 months";13.58;339.74;"C";"Operations manager";"4 years";"MORTGAGE";84000;"Not Verified";"18-Mar";"Fully Paid";"";"Debt consolidation";"058xx";"VT";5.94;0;"Jan-80";670;674;1;72;"";13;0;8506;58.3;20;"w";0.0;0.0;11137.77946;11137.78;10000.0;1120.79;17;0;0;"19-Mar";7793.19;"";"19-Mar";704;700;0;"72";1;"Individual";"";"";"";0;8167;112426;2;0;0;0;108;0
575;14000;14000;" 36 months";14.07;478.97;"C";"Nanny";"2 years";"RENT";23000;"Verified";"18-Mar";"Current";"";"Debt consolidation";"443xx";"OH";20.09;0;"13-May";690;694;0;0;"";12;0;6979;44.5;12;"f";10326.64;10308.2;5252.26;5242.88;3673.36;1578.9;0;0;0;"19-Feb";478.97;"19-Apr";"19-Mar";734;730;0;"";1;"Joint App";"41500";"28.28";"Source Verified";0;0;21385;2;6;1;1;10;14406
576;18000;18000;" 60 months";20.39;480.81;"D";"Office Manager";"4 years";"RENT";60000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"021xx";"MA";30.28;0;"14-Dec";675;679;0;0;"86";7;1;10947;92.0;8;"w";15692.72;15692.72;5607.79;5607.79;2307.28;3300.51;0;0;0;"19-Mar";480.81;"19-Apr";"19-Mar";649;645;0;"";1;"Joint App";"220000";"9.25";"Source Verified";0;0;55985;0;3;0;1;14;45038
577;15000;15000;" 60 months";14.07;349.57;"C";"Warehouse assistant ";"9 years";"RENT";34000;"Source Verified";"18-Mar";"Current";"";"Other";"085xx";"NJ";21.11;0;"1-Jul";730;734;2;0;"";8;0;5865;31.4;10;"w";12973.31;12973.31;3821.82;3821.82;2026.69;1795.13;0;0;0;"19-Feb";349.57;"19-Apr";"19-Mar";684;680;0;"";1;"Individual";"";"";"";0;0;32853;2;1;1;1;8;26988
578;15000;15000;" 36 months";5.31;451.66;"A";"";"";"MORTGAGE";49000;"Not Verified";"18-Mar";"Charged Off";"";"Debt consolidation";"405xx";"KY";25.38;0;"Mar-78";770;774;1;0;"";17;0;15341;16.5;36;"w";0.0;0.0;1448.77;1448.77;772.27;122.2;0;554;100;"18-Jun";451.66;"";"19-Mar";594;590;0;"";1;"Individual";"";"";"";0;0;82934;3;2;1;3;8;67593
579;32000;32000;" 36 months";18.45;1164.12;"D";"Tech Support";"5 years";"RENT";78000;"Verified";"18-Mar";"Fully Paid";"";"Debt consolidation";"750xx";"TX";44.69;0;"3-Aug";660;664;0;0;"";16;0;53179;70.0;26;"w";0.0;0.0;36456.07569;36456.08;32000.0;4456.08;0;0;0;"19-Feb";25996.43;"";"19-Feb";669;665;0;"";1;"Joint App";"157000";"26.35";"Verified";0;0;98044;1;2;0;4;15;44865
580;19200;19200;" 36 months";10.9;627.68;"B";"";"";"OWN";55900;"Verified";"18-Mar";"Current";"";"Home improvement";"063xx";"CT";8.81;0;"5-Dec";715;719;0;39;"";10;0;6291;22.2;25;"f";13353.5;13162.24;7537.98;7430.01;5846.5;1691.48;0;0;0;"19-Mar";1255.36;"19-Apr";"19-Mar";724;720;0;"44";1;"Individual";"";"";"";0;0;69808;3;2;0;1;17;12901
581;15000;15000;" 60 months";16.01;364.86;"C";"Press room supervisor";"10+ years";"OWN";95000;"Source Verified";"18-Mar";"Current";"";"Credit card refinancing";"481xx";"MI";11.74;0;"4-Apr";660;664;1;29;"40";10;1;8608;79.0;19;"w";13062.05;13062.05;4068.62;4068.62;1937.95;2130.67;0;0;0;"19-Mar";364.86;"19-Apr";"19-Mar";644;640;0;"29";1;"Individual";"";"";"";0;0;18001;2;1;0;1;23;9393
582;18875;18875;" 36 months";16.01;663.69;"C";"Team Leader";"10+ years";"MORTGAGE";100000;"Verified";"18-Mar";"Current";"";"Debt consolidation";"054xx";"VT";38.78;0;"4-Sep";705;709;0;0;"";13;0;33287;67.2;35;"w";14029.82;14029.82;7267.01;7267.01;4845.18;2421.83;0;0;0;"19-Feb";663.69;"19-Apr";"19-Mar";704;700;0;"";1;"Individual";"";"";"";0;0;398616;1;3;3;3;1;84781
583;20000;20000;" 36 months";10.9;653.83;"B";"";"";"MORTGAGE";18979;"Verified";"18-Mar";"Late (16-30 days)";"";"Debt consolidation";"402xx";"KY";60.78;0;"3-Feb";685;689;0;35;"";13;0;7655;27.5;37;"w";15080.61;15080.61;6538.31;6538.31;4919.39;1618.92;0;0;0;"19-Feb";653.83;"19-Apr";"19-Mar";649;645;0;"";1;"Joint App";"62006";"21.52";"Verified";0;0;162498;2;1;1;2;7;21854
584;6000;6000;" 36 months";7.34;186.2;"A";"Social worker";"10+ years";"OWN";70000;"Not Verified";"18-Mar";"Current";"";"Debt consolidation";"829xx";"WY";16.05;0;"Jun-91";730;734;1;54;"";24;0;2048;5.7;61;"f";4304.27;4304.27;2043.31;2043.31;1695.73;347.58;0;0;0;"19-Feb";186.2;"19-Apr";"19-Mar";719;715;0;"56";1;"Individual";"";"";"";0;0;63706;2;5;2;3;2;61658
585;15000;15000;" 60 months";14.07;349.57;"C";"jeweler designer ";"3 years";"RENT";26000;"Source Verified";"18-Mar";"Current";"";"Other";"331xx";"FL";3.51;0;"14-Mar";700;704;1;0;"";4;0;2655;40.2;6;"w";12981.58;12981.58;3874.26;3874.26;2018.42;1803.4;52;0;0;"19-Mar";716.62;"19-Apr";"19-Mar";654;650;0;"";1;"Individual";"";"";"";0;0;2655;0;0;0;0;0;0
586;4000;4000;" 36 months";5.31;120.45;"A";"Technology Manager";"10+ years";"MORTGAGE";105000;"Not Verified";"18-Mar";"Current";"";"Home improvement";"300xx";"GA";5.03;0;"5-Jun";755;759;0;64;"";8;0;1140;6.3;21;"f";2844.41;2844.41;1322.59;1322.59;1155.59;167.0;0;0;0;"19-Feb";120.45;"19-Apr";"19-Mar";744;740;0;"64";1;"Individual";"";"";"";0;0;223579;0;6;0;0;33;37432
587;10000;10000;" 36 months";15.04;346.85;"C";"Stock Clerk";"4 years";"RENT";25000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"902xx";"CA";19.25;0;"14-Apr";675;679;0;0;"";5;0;12457;81.4;5;"f";7404.73;7404.73;3798.64;3798.64;2595.27;1203.37;0;0;0;"19-Feb";346.85;"19-Apr";"19-Mar";694;690;0;"";1;"Individual";"";"";"";0;0;12457;0;0;0;0;0;0
588;20000;20000;" 60 months";14.07;466.1;"C";"Associate Auditor ";"1 year";"MORTGAGE";70000;"Verified";"18-Mar";"Late (31-120 days)";"";"Home improvement";"070xx";"NJ";22.92;0;"2-Dec";695;699;2;35;"";27;0;27038;42.4;45;"w";17830.32;17830.32;4676.35;4676.35;2169.68;2436.74;70;0;0;"19-Mar";466.1;"19-Apr";"19-Mar";584;580;0;"35";1;"Joint App";"165000";"21.52";"Verified";0;0;840529;3;14;1;1;9;70644
589;9000;9000;" 36 months";13.58;305.77;"C";"Truck Driver ";"5 years";"RENT";80000;"Source Verified";"18-Mar";"Current";"";"Other";"585xx";"ND";19.98;0;"5-Nov";685;689;0;51;"";14;0;13440;38.6;19;"f";6625.54;6625.54;3368.39;3368.39;2374.46;993.93;0;0;0;"19-Mar";305.77;"19-Apr";"19-Mar";659;655;0;"51";1;"Individual";"";"";"";0;0;35532;0;2;0;2;18;22092
590;40000;40000;" 60 months";9.92;848.31;"B";"premise technician";"7 years";"RENT";64829;"Source Verified";"18-Mar";"Current";"";"Major purchase";"928xx";"CA";5.28;0;"Apr-76";820;824;0;0;"";7;0;1882;8.5;10;"w";34064.63;34064.63;9287.32;9287.32;5935.37;3351.95;0;0;0;"19-Feb";848.31;"19-Apr";"19-Mar";749;745;0;"";1;"Individual";"";"";"";0;0;8835;0;1;0;0;29;6953
591;16600;16600;" 36 months";6.07;505.54;"A";"Registered Nurse";"1 year";"MORTGAGE";101000;"Not Verified";"18-Mar";"Current";"";"Debt consolidation";"669xx";"KS";27.74;0;"6-Oct";775;779;0;0;"";24;0;5485;11.7;43;"w";11843.63;11843.63;5549.74;5549.74;4756.37;793.37;0;0;0;"19-Feb";505.54;"19-Apr";"19-Mar";734;730;0;"";1;"Individual";"";"";"";0;0;150031;0;12;0;0;27;56831
592;35350;35350;" 36 months";10.41;1147.47;"B";"Server ";"9 years";"RENT";53000;"Source Verified";"18-Mar";"Current";"";"Other";"945xx";"CA";22.31;0;"8-Dec";715;719;0;0;"118";9;1;5907;19.3;10;"w";25689.31;25689.31;12651.13;12651.13;9660.69;2990.44;0;0;0;"19-Mar";1147.47;"19-Apr";"19-Mar";714;710;0;"";1;"Joint App";"108000";"12.52";"Source Verified";0;0;17466;1;2;0;0;29;11559
593;26400;26400;" 60 months";13.58;608.55;"C";"Analyst";"10+ years";"MORTGAGE";103000;"Verified";"18-Mar";"Current";"";"Home improvement";"207xx";"MD";17.03;0;"Dec-99";720;724;1;41;"";16;0;27390;23.9;31;"w";22792.79;22792.79;6654.22;6654.22;3607.21;3047.01;0;0;0;"19-Mar";608.55;"19-Apr";"19-Mar";679;675;0;"41";1;"Individual";"";"";"";0;0;374057;3;3;0;0;59;40848
594;10000;10000;" 60 months";14.07;233.05;"C";"Accounts Payable";"1 year";"RENT";42000;"Not Verified";"18-Mar";"Current";"";"Debt consolidation";"282xx";"NC";15.89;0;"12-Jun";700;704;0;0;"";5;0;7454;81.0;8;"w";8648.83;8648.83;2547.92;2547.92;1351.17;1196.75;0;0;0;"19-Feb";233.05;"19-Apr";"19-Mar";699;695;0;"";1;"Individual";"";"";"";0;0;18249;0;1;0;0;41;10795
595;10000;10000;" 36 months";9.92;322.3;"B";"";"7 years";"RENT";47000;"Not Verified";"18-Mar";"Fully Paid";"";"Debt consolidation";"112xx";"NY";3.4;0;"7-Nov";695;699;0;0;"";3;0;6457;53.8;5;"w";0.0;0.0;10763.29146;10763.29;10000.0;763.29;0;0;0;"19-Feb";7164.88;"";"19-Mar";764;760;0;"";1;"Individual";"";"";"";0;0;6457;0;0;0;0;0;0
596;5000;5000;" 36 months";16.01;175.81;"C";"";"";"RENT";35196;"Source Verified";"18-Mar";"Current";"";"Credit card refinancing";"336xx";"FL";8.8;0;"4-May";670;674;0;50;"";9;0;4814;68.8;16;"w";3719.26;3719.26;1925.02;1925.02;1280.74;644.28;0;0;0;"19-Mar";175.81;"19-Apr";"19-Mar";684;680;0;"50";1;"Individual";"";"";"";0;0;4814;2;0;0;1;13;0
597;1200;1200;" 36 months";17.47;43.07;"D";"chef";"1 year";"RENT";75000;"Not Verified";"18-Mar";"Fully Paid";"";"Major purchase";"064xx";"CT";3.82;0;"5-Mar";705;709;1;0;"";4;0;761;3.3;9;"w";0.0;0.0;1232.309516;1232.31;1200.0;32.31;0;0;0;"18-Jun";1091.57;"";"19-Feb";699;695;0;"";1;"Individual";"";"";"";0;0;13825;2;2;3;3;2;13064
598;4800;4800;" 36 months";6.07;146.18;"A";"";"";"OWN";52000;"Not Verified";"18-Mar";"Current";"";"Other";"080xx";"NJ";20.52;0;"Jul-91";715;719;0;0;"";14;0;3299;4.0;37;"w";3424.67;3424.67;1604.74;1604.74;1375.33;229.41;0;0;0;"19-Feb";146.18;"19-Apr";"19-Mar";724;720;0;"";1;"Individual";"";"";"";0;1589;41553;1;3;1;1;8;38254
599;15000;15000;" 60 months";11.98;333.52;"B";"Union carpenter";"10+ years";"MORTGAGE";60000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"023xx";"MA";13.82;0;"1-Jun";715;719;0;0;"";11;0;12393;44.1;24;"w";12874.54;12874.54;3648.75;3648.75;2125.46;1523.29;0;0;0;"19-Feb";333.52;"19-Apr";"19-Mar";684;680;0;"";1;"Individual";"";"";"";0;0;235491;1;4;2;3;12;21495
600;3000;3000;" 36 months";10.9;98.08;"B";"";"";"MORTGAGE";35000;"Source Verified";"18-Mar";"Current";"";"Other";"380xx";"TN";29.7;0;"Jun-97";715;719;1;0;"";12;0;17210;40.4;25;"w";2184.5;2184.5;1075.25;1075.25;815.5;259.75;0;0;0;"19-Feb";98.08;"19-Apr";"19-Mar";729;725;0;"";1;"Joint App";"80000";"30.45";"Source Verified";0;0;178128;1;2;0;2;14;15969
601;10000;10000;" 60 months";24.84;292.58;"E";"Journeyman Electrician";"10+ years";"RENT";72000;"Verified";"18-Mar";"Charged Off";"";"Debt consolidation";"800xx";"CO";22.92;0;"4-May";665;669;0;0;"104";11;1;24686;76.2;20;"f";0.0;0.0;369.98;369.98;85.58;244.4;15;25;5;"18-Sep";10.0;"";"19-Mar";549;545;0;"";1;"Individual";"";"";"";0;0;34464;1;1;0;1;16;9778
602;3000;3000;" 36 months";7.96;93.96;"A";"";"";"RENT";14000;"Source Verified";"18-Mar";"Current";"";"Other";"910xx";"CA";4.46;0;"May-98";790;794;0;0;"";4;0;430;2.0;13;"w";2157.78;2157.78;1030.91;1030.91;842.22;188.69;0;0;0;"19-Feb";93.96;"19-Apr";"19-Mar";789;785;0;"";1;"Individual";"";"";"";0;0;430;0;0;0;0;0;0
603;25000;25000;" 36 months";7.34;775.82;"A";"Business Lead, Surgeon Certification";"< 1 year";"MORTGAGE";165000;"Not Verified";"18-Mar";"Current";"";"Home improvement";"027xx";"MA";5.24;0;"11-Jul";755;759;1;0;"";13;0;11508;19.5;20;"w";17934.62;17934.62;8513.63;8513.63;7065.38;1448.25;0;0;0;"19-Feb";775.82;"19-Apr";"19-Mar";719;715;0;"";1;"Joint App";"220000";"7.9";"Not Verified";0;0;353326;1;0;0;2;17;0
604;28000;28000;" 60 months";19.42;732.83;"D";"Management Department ";"2 years";"OWN";140000;"Source Verified";"18-Mar";"Current";"";"Other";"237xx";"VA";19.24;0;"Mar-98";680;684;1;35;"";28;0;11386;38.6;59;"w";24661.9;24661.9;8000.71;8000.71;3338.1;4662.61;0;0;0;"19-Feb";732.83;"19-Apr";"19-Mar";624;620;0;"35";1;"Individual";"";"";"";0;0;498093;2;11;1;4;5;282790
605;20000;20000;" 60 months";20.39;534.23;"D";"COLLISION ESTIMATOR";"2 years";"RENT";82000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"442xx";"OH";30.88;0;"3-Apr";670;674;2;35;"85";22;3;38423;68.6;32;"w";17670.38;17670.38;5831.22;5831.22;2329.62;3501.6;0;0;0;"19-Feb";534.23;"19-Apr";"19-Mar";659;655;0;"";1;"Individual";"";"";"";0;0;138913;0;3;1;3;8;23025
606;15000;15000;" 60 months";11.98;333.52;"B";"Police Officer";"10+ years";"MORTGAGE";67000;"Source Verified";"18-Mar";"Current";"";"Home improvement";"130xx";"NY";28.98;0;"May-88";755;759;1;35;"";14;0;9933;17.2;46;"w";12874.54;12874.54;3648.75;3648.75;2125.46;1523.29;0;0;0;"19-Feb";333.52;"19-Apr";"19-Mar";789;785;0;"";1;"Individual";"";"";"";0;0;96413;1;3;1;2;9;34584
607;14400;14400;" 60 months";18.45;369.2;"D";"";"";"OWN";96000;"Verified";"18-Mar";"Current";"";"Home buying";"207xx";"MD";21.44;0;"4-Aug";750;754;0;0;"";12;0;8002;22.8;26;"w";12643.27;12643.27;4031.68;4031.68;1756.73;2274.95;0;0;0;"19-Feb";369.2;"19-Apr";"19-Mar";709;705;0;"";1;"Individual";"";"";"";0;0;68641;0;2;1;3;7;60639
608;11200;11200;" 36 months";11.98;371.9;"B";"Owner ";"10+ years";"RENT";45000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"374xx";"TN";28.64;0;"12-Dec";685;689;2;0;"";13;0;7179;34.5;17;"w";8191.87;8191.87;4075.99;4075.99;3008.13;1067.86;0;0;0;"19-Feb";371.9;"19-Apr";"19-Mar";664;660;0;"";1;"Individual";"";"";"";0;81;52015;4;2;3;3;1;44836
609;40000;40000;" 36 months";9.92;1289.19;"B";"";"";"MORTGAGE";0;"Not Verified";"18-Mar";"Current";"";"Home improvement";"750xx";"TX";0.0;0;"May-85";695;699;0;38;"";10;0;19399;61.4;22;"f";29009.45;29009.45;14137.0;14137.0;10990.55;3146.45;0;0;0;"19-Feb";1289.19;"19-Apr";"19-Mar";699;695;0;"109";1;"Joint App";"136000";"17.74";"Not Verified";0;0;295155;1;2;0;2;18;23569
610;9000;9000;" 36 months";13.58;305.77;"C";"Unit Secretary";"2 years";"MORTGAGE";40000;"Verified";"18-Mar";"Fully Paid";"";"Debt consolidation";"306xx";"GA";8.13;1;"3-Jul";690;694;0;9;"";6;0;8431;65.4;14;"w";0.0;0.0;9855.345354;9855.35;9000.0;855.35;0;0;0;"19-Jan";7456.72;"";"19-Jan";709;705;0;"";1;"Individual";"";"";"";0;0;140728;0;1;0;1;15;10324
611;5500;5500;" 36 months";11.98;182.63;"B";"Team lead";"3 years";"RENT";24650;"Source Verified";"18-Mar";"Fully Paid";"";"Credit card refinancing";"797xx";"TX";10.08;0;"13-Dec";725;729;1;0;"";5;0;930;8.6;6;"w";0.0;0.0;5951.323288;5951.32;5500.0;451.32;0;0;0;"19-Jan";4497.6;"";"19-Mar";699;695;0;"";1;"Individual";"";"";"";0;0;5424;1;1;1;1;3;4494
612;20000;20000;" 36 months";10.9;653.83;"B";"Investigator ";"6 years";"MORTGAGE";75000;"Not Verified";"18-Mar";"Current";"";"Debt consolidation";"631xx";"MO";24.58;0;"3-Apr";745;749;0;0;"";47;0;7622;14.1;66;"w";14563.77;14563.77;7167.91;7167.91;5436.23;1731.68;0;0;0;"19-Feb";653.83;"19-Apr";"19-Mar";689;685;0;"";1;"Individual";"";"";"";0;0;159405;4;25;2;3;1;94744
613;7000;7000;" 36 months";6.71;215.22;"A";"managing partner ";"4 years";"OWN";26000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"301xx";"GA";5.03;0;"12-Oct";765;769;0;0;"";6;0;5520;11.2;8;"w";5008.07;5008.07;2362.2;2362.2;1991.93;370.27;0;0;0;"19-Feb";215.22;"19-Apr";"19-Mar";759;755;0;"";1;"Individual";"";"";"";0;0;5520;0;0;0;0;0;0
614;4000;4000;" 36 months";9.92;128.92;"B";"Quality Supervisor";"< 1 year";"MORTGAGE";62000;"Source Verified";"18-Mar";"Fully Paid";"";"Car financing";"710xx";"LA";5.81;0;"7-Nov";725;729;0;0;"";7;0;2899;6.1;9;"w";0.0;0.0;4061.980124;4061.98;4000.0;61.98;0;0;0;"18-Jun";3937.47;"";"19-Feb";729;725;0;"";1;"Individual";"";"";"";0;0;121084;1;1;1;1;7;9849
615;27000;27000;" 36 months";5.31;812.98;"A";"Project Manager";"10+ years";"MORTGAGE";150000;"Source Verified";"18-Mar";"Current";"";"Debt consolidation";"750xx";"TX";16.45;0;"2-Oct";750;754;0;76;"";9;0;22741;49.7;18;"w";18472.38;18472.38;9700.01;9700.01;8527.62;1172.39;0;0;0;"19-Mar";812.98;"19-Apr";"19-Mar";799;795;0;"";1;"Individual";"";"";"";0;0;376454;0;3;0;1;17;77013
616;12000;12000;" 36 months";10.41;389.53;"B";"Heat treat operator";"1 year";"RENT";42000;"Source Verified";"18-Mar";"Current";"";"Other";"472xx";"IN";1.43;0;"Jun-99";670;674;0;41;"";3;0;275;6.7;16;"w";8720.48;8720.48;4270.95;4270.95;3279.52;991.43;0;0;0;"19-Feb";389.53;"19-Apr";"19-Mar";669;665;0;"41";1;"Individual";"";"";"";0;676;43482;0;1;1;1;8;43207
617;3000;3000;" 36 months";6.07;91.37;"A";"Director of Advancement Services";"9 years";"MORTGAGE";58000;"Not Verified";"18-Mar";"Current";"";"Home improvement";"652xx";"MO";1.3;0;"Aug-89";770;774;0;0;"";4;0;2864;19.8;17;"w";2059.78;2059.78;1086.84;1086.84;940.22;146.62;0;0;0;"19-Mar";91.37;"19-Apr";"19-Mar";789;785;0;"";1;"Individual";"";"";"";0;0;137480;0;0;0;1;24;0
618;26000;26000;" 36 months";9.43;832.01;"B";"Treasurer";"10+ years";"RENT";30000;"Source Verified";"18-Mar";"Current";"";"Major purchase";"951xx";"CA";2.08;0;"5-May";800;804;0;0;"";5;0;561;1.8;15;"w";18817.58;18817.58;9124.87;9124.87;7182.42;1942.45;0;0;0;"19-Feb";832.01;"19-Apr";"19-Mar";824;820;0;"";1;"Individual";"";"";"";0;0;561;0;0;0;0;88;0
619;12000;12000;" 60 months";15.04;285.74;"C";"Senior assembler";"10+ years";"RENT";54741;"Verified";"18-Mar";"Current";"";"Credit card refinancing";"018xx";"MA";12.27;0;"7-Jan";665;669;1;0;"";6;0;15404;60.6;9;"w";10414.37;10414.37;3123.09;3123.09;1585.63;1537.46;0;0;0;"19-Mar";285.74;"19-Apr";"19-Mar";564;560;0;"";1;"Individual";"";"";"";0;0;34453;1;1;0;1;15;19049
